303083545,PXB,1,2,101.438001,1,585984,6,0,41102,4A,41102_7,24,4112,41,244,0,0
303083546,PXB,1,2,101.438001,1,585984,6,0,41102,4A,41102_7,24,4112,41,244,0,0
303083549,PXB,1,3,101.438001,1,585984,6,0,41102,4A,41102_6,23,4112,41,244,0,0
303083550,PXB,1,3,101.438001,1,585984,6,0,41102,4A,41102_6,23,4112,41,244,0,0
303083553,PXB,1,4,101.438001,1,585984,6,0,41102,4A,41102_5,22,4112,41,244,0,0
303083554,PXB,1,4,101.438001,1,585984,6,0,41102,4A,41102_5,22,4112,41,244,0,0
303083557,PXB,1,5,101.438001,1,585984,6,0,41102,4A,41102_4,21,4112,41,244,0,0
303083558,PXB,1,5,101.438001,1,585984,6,0,41102,4A,41102_4,21,4112,41,244,0,0
303087621,PXB,1,1,-78.561999,1,585984,6,1,11100,4A,11100_0,1,1110,11,217,1,1
303087622,PXB,1,1,-78.561999,1,585984,6,1,11100,4A,11100_0,1,1110,11,217,1,1
303087625,PXB,1,2,-78.561999,1,585984,6,1,11100,4A,11100_1,2,1110,11,217,1,1
303087626,PXB,1,2,-78.561999,1,585984,6,1,11100,4A,11100_1,2,1110,11,217,1,1
303087629,PXB,1,3,-78.561999,1,585984,6,1,11100,4A,11100_2,3,1110,11,217,1,1
303087630,PXB,1,3,-78.561999,1,585984,6,1,11100,4A,11100_2,3,1110,11,217,1,1
303087633,PXB,1,4,-78.561999,1,585984,6,1,11100,4A,11100_3,4,1110,11,217,1,1
303087634,PXB,1,4,-78.561999,1,585984,6,1,11100,4A,11100_3,4,1110,11,217,1,1
303087637,PXB,1,5,-78.561999,1,585984,6,1,11100,4A,11100_4,5,1110,11,217,1,1
303087638,PXB,1,5,-78.561999,1,585984,6,1,11100,4A,11100_4,5,1110,11,217,1,1
303087641,PXB,1,2,-78.561999,1,585984,6,0,31102,4A,31102_7,24,3112,31,235,0,1
303087642,PXB,1,2,-78.561999,1,585984,6,0,31102,4A,31102_7,24,3112,31,235,0,1
303087645,PXB,1,3,-78.561999,1,585984,6,0,31102,4A,31102_6,23,3112,31,235,0,1
303087646,PXB,1,3,-78.561999,1,585984,6,0,31102,4A,31102_6,23,3112,31,235,0,1
303087649,PXB,1,4,-78.561999,1,585984,6,0,31102,4A,31102_5,22,3112,31,235,0,1
303087650,PXB,1,4,-78.561999,1,585984,6,0,31102,4A,31102_5,22,3112,31,235,0,1
303087653,PXB,1,5,-78.561999,1,585984,6,0,31102,4A,31102_4,21,3112,31,235,0,1
303087654,PXB,1,5,-78.561999,1,585984,6,0,31102,4A,31102_4,21,3112,31,235,0,1
304091140,PXB,2,1,-97.621122,2,292320,2,1,41200,4A,41200_0,1,4120,42,245,0,0
304091144,PXB,2,2,-97.621122,2,292320,2,0,21205,4A,21205_2,18,2121,22,227,1,0
304091148,PXB,2,3,-97.621122,2,292320,2,0,21205,4A,21205_2,18,2121,22,227,1,0
304091152,PXB,2,4,-97.621122,2,292320,2,0,21205,4A,21205_1,17,2121,22,227,1,0
304091156,PXB,2,5,-97.621122,2,292320,2,0,21205,4A,21205_1,17,2121,22,227,1,0
304091160,PXB,2,2,-97.621122,2,292320,2,1,41200,4A,41200_0,1,4120,42,245,0,0
304091164,PXB,2,3,-97.621122,2,292320,2,1,41200,4A,41200_1,2,4120,42,245,0,0
304091168,PXB,2,4,-97.621122,2,292320,2,1,41200,4A,41200_1,2,4120,42,245,0,0
304091172,PXB,2,5,-97.621122,2,292320,2,1,41200,4A,41200_1,2,4120,42,245,0,0
304095236,PXB,2,1,82.378878,2,292320,2,1,31200,4A,31200_0,1,3120,32,236,0,1
304095240,PXB,2,2,82.378878,2,292320,2,0,11205,4A,11205_2,18,1121,12,218,1,1
304095244,PXB,2,3,82.378878,2,292320,2,0,11205,4A,11205_2,18,1121,12,218,1,1
304095248,PXB,2,4,82.378878,2,292320,2,0,11205,4A,11205_1,17,1121,12,218,1,1
304095252,PXB,2,5,82.378878,2,292320,2,0,11205,4A,11205_1,17,1121,12,218,1,1
304095256,PXB,2,2,82.378878,2,292320,2,1,31200,4A,31200_0,1,3120,32,236,0,1
304095260,PXB,2,3,82.378878,2,292320,2,1,31200,4A,31200_1,2,3120,32,236,0,1
304095264,PXB,2,4,82.378878,2,292320,2,1,31200,4A,31200_1,2,3120,32,236,0,1
304095268,PXB,2,5,82.378878,2,292320,2,1,31200,4A,31200_1,2,3120,32,236,0,1
304099332,PXB,2,1,-112.753514,2,292320,2,1,41200,4A,41200_3,4,4120,42,245,0,0
304099336,PXB,2,2,-112.753514,2,292320,2,0,21205,4A,21205_0,16,2121,22,227,1,0
304099340,PXB,2,3,-112.753514,2,292320,2,0,21205,4A,21205_0,16,2121,22,227,1,0
304099344,PXB,2,4,-112.753514,2,292320,2,0,21205,4A,21205_0,16,2121,22,227,1,0
304099348,PXB,2,5,-112.753514,2,292320,2,0,21205,4A,21205_1,17,2121,22,227,1,0
304099352,PXB,2,2,-112.753514,2,292320,2,1,41200,4A,41200_3,4,4120,42,245,0,0
304099356,PXB,2,3,-112.753514,2,292320,2,1,41200,4A,41200_2,3,4120,42,245,0,0
304099360,PXB,2,4,-112.753514,2,292320,2,1,41200,4A,41200_2,3,4120,42,245,0,0
304099364,PXB,2,5,-112.753514,2,292320,2,1,41200,4A,41200_2,3,4120,42,245,0,0
304103428,PXB,2,1,67.246486,2,292320,2,1,31200,4A,31200_3,4,3120,32,236,0,1
304103432,PXB,2,2,67.246486,2,292320,2,0,11205,4A,11205_0,16,1121,12,218,1,1
304103436,PXB,2,3,67.246486,2,292320,2,0,11205,4A,11205_0,16,1121,12,218,1,1
304103440,PXB,2,4,67.246486,2,292320,2,0,11205,4A,11205_0,16,1121,12,218,1,1
304103444,PXB,2,5,67.246486,2,292320,2,0,11205,4A,11205_1,17,1121,12,218,1,1
304103448,PXB,2,2,67.246486,2,292320,2,1,31200,4A,31200_3,4,3120,32,236,0,1
304103452,PXB,2,3,67.246486,2,292320,2,1,31200,4A,31200_2,3,3120,32,236,0,1
304103456,PXB,2,4,67.246486,2,292320,2,1,31200,4A,31200_2,3,3120,32,236,0,1
304103460,PXB,2,5,67.246486,2,292320,2,1,31200,4A,31200_2,3,3120,32,236,0,1
304107524,PXB,2,1,-127.885906,2,292320,2,1,41201,4A,41201_0,5,4120,42,245,0,0
304107528,PXB,2,2,-127.885906,2,292320,2,0,21204,4A,21204_2,15,2121,22,227,1,0
304107532,PXB,2,3,-127.885906,2,292320,2,0,21204,4A,21204_2,15,2121,22,227,1,0
304107536,PXB,2,4,-127.885906,2,292320,2,0,21204,4A,21204_1,14,2121,22,227,1,0
304107540,PXB,2,5,-127.885906,2,292320,2,0,21204,4A,21204_1,14,2121,22,227,1,0
304107544,PXB,2,2,-127.885906,2,292320,2,1,41201,4A,41201_0,5,4120,42,245,0,0
304107548,PXB,2,3,-127.885906,2,292320,2,1,41201,4A,41201_1,6,4120,42,245,0,0
304107552,PXB,2,4,-127.885906,2,292320,2,1,41201,4A,41201_1,6,4120,42,245,0,0
304107556,PXB,2,5,-127.885906,2,292320,2,1,41201,4A,41201_1,6,4120,42,245,0,0
304111620,PXB,2,1,52.114094,2,292320,2,1,31201,4A,31201_0,5,3120,32,236,0,1
304111624,PXB,2,2,52.114094,2,292320,2,0,11204,4A,11204_2,15,1121,12,218,1,1
304111628,PXB,2,3,52.114094,2,292320,2,0,11204,4A,11204_2,15,1121,12,218,1,1
304111632,PXB,2,4,52.114094,2,292320,2,0,11204,4A,11204_1,14,1121,12,218,1,1
304111636,PXB,2,5,52.114094,2,292320,2,0,11204,4A,11204_1,14,1121,12,218,1,1
304111640,PXB,2,2,52.114094,2,292320,2,1,31201,4A,31201_0,5,3120,32,236,0,1
304111644,PXB,2,3,52.114094,2,292320,2,1,31201,4A,31201_1,6,3120,32,236,0,1
304111648,PXB,2,4,52.114094,2,292320,2,1,31201,4A,31201_1,6,3120,32,236,0,1
304111652,PXB,2,5,52.114094,2,292320,2,1,31201,4A,31201_1,6,3120,32,236,0,1
304115716,PXB,2,1,-143.018298,2,292320,2,1,41201,4A,41201_3,8,4120,42,245,0,0
304115720,PXB,2,2,-143.018298,2,292320,2,0,21204,4A,21204_0,13,2121,22,227,1,0
304115724,PXB,2,3,-143.018298,2,292320,2,0,21204,4A,21204_0,13,2121,22,227,1,0
304115728,PXB,2,4,-143.018298,2,292320,2,0,21204,4A,21204_0,13,2121,22,227,1,0
304115732,PXB,2,5,-143.018298,2,292320,2,0,21204,4A,21204_1,14,2121,22,227,1,0
304115736,PXB,2,2,-143.018298,2,292320,2,1,41201,4A,41201_3,8,4120,42,245,0,0
304115740,PXB,2,3,-143.018298,2,292320,2,1,41201,4A,41201_2,7,4120,42,245,0,0
